sentences,label
"그렇기 때문에 허위 매물은 곧 대기업의 이미지 타격이 가고, 거래를 위해서는 신뢰가 중요하기 때문에 사기를 당할 확률이 높지 않습니다.",0
판매자게에 신뢰를 주기 위한 전문성의 첫 번째 지표는 독일의 딜러자격 교육 시스템입니다.,0
"사진을 보시면 맨 아래 초등학교 개념에 해당하는 구덴슐레에서 시작해 가장 왼쪽은 대학을 krrldnl한 고등학교 개념인 김나지움 중간은 대학과 기술의 중간인 리얼슐래, 그리고 가장 오른쪽은 딜러를 양성하는 기술학교의 개념인 하프슐래입니다.",1
하프슐래에서 교육을 받은 딜러들은 고등학교를 졸업 후 3~4년 정도의 축적인 교육을 받은 후 특정 브랜드에서 1곳에서 2곳 정도 허가를 받아 자체적으로 소매점을 열거나 회사에 딜러로 취직을 하게 됩니다.,0
독일에서 딜러에 대한 인식은 신뢰성을 확보하는 데에 기여한다고 볼 수 있습니다.,1
전문적으로 교육을 받은 딜러들은 독일인들을 대상으로 세계적인 인력운용 회사인 둔랜드스타드에서 설문조사 한 결과 독일인이 인식하는 직장 선택의 기준에 딜러가 가장 적합하다는 결과가 나왔습니다.,0
독일인이 생각하는 5가지의 기준은 1 고용안정 2일하기 좋은 환경 3 연봉과 사회보장 4 직장과 가정 균형 5 재무적으로 안정된 회사입니다.,0
2015년 설문조사의 결과로 독일인이 가장 선호하는 기업 1위는53% 차지한 bmw 2위는 51%를 차지한 아우디 3위는 47%를 차지한 벤츠입니다.,1
4위도 5위도 폭스바겐과 같은 독일 자동차 브랜드인 것을 고려하면 독일인들의 딜러와 자동차에 대한 인식은 매우 높은 것으로 확인할 수 있습니다.,0
이에 대한 보답처럼 회사에서는 성과금 제도를 통해 딜러에 대한 보상을 하여 관계적 계약을 형성하고 있습니다.,1
구체적으로 독일 기업의 성과금 1위는 포르쉐 이며 9111유로 한화로 약 1300만원 2위는 bmw이며 8095유로 한화로 약 1050만원 3위는 폭스바겐 4100유로 한화로 약 530만원 4위는 벤츠 5700유로 한화로 약 740만원으로 전부중고차 회사와 관련된 대기업을 확인하실 수있습니다.,1
이는 곧 딜러와 회사가 서로 단순히 거래적 계약을 넘어서 관계적 계약을 형성했음을 알 수 있습니다.,1
다음으로 정보 대칭성 부분입니다.,1
독일 중고차 시장에서는 구매자에게 정보비대칭을 해결하기 위해 많은 양의 정보를 제공해 줍니다.,1
"첫 번째는 자동차 전문자들이 배급하는 중고차 정보, 두 번째 자동차의 이슈에 대해서 알려주는 고장보고서, 셋째 연비 보고서와 연비 공유 사이트 네 번째 중고차 매매가의 정보가 써있는 정보지입니다",0
위 사진은 자동차 전문지의 중고차 정보가 담긴 종이입니다.,1
자동차에 대한 정보가 상세하게 쓰여져 있습니다.,0
다음은 또 다른 고장 보고서입니다.,0
여기서는 2106년 어떤 자동차가 가장 선호도가 높았는지 분야를 나눠 순위를 매긴 것입니다.,1
"이 보고서에 따르면 전체 품질 만족도 10점 만점에서 1위는 볼보, 2위는 아우디와 비엠더블유 3위는 메르세데스 벤쯔 4위는 미니와 도요타인 것을 보실 수 있습니다.",1
이느 단순히 독일의 정보만이 아니라 다른 나라의 정보들을 확인할 수 있고 이는 중고차에 관심이 많은 고객들에게 정보의 불균형을 해결하기 위한 장치 중 하나로 볼 수 있습니다,1
이는 또 다른 정보 제공의 장치인 연비 보고서입니다.,1
스프리트 모니서라는 이 사이트는 자신이 구매하고 싶은 차의 정보를 이런 식으로 상세하게 볼 수 있습니다.,1
또 다른 사이트인 아우토 스쿠토는 고장 보고서 사이트인데 여기서도 아까와 동일하게 기종을 선택 후 검색을 하면 누구든지 차에 대한 정보를 알 수 있도록 보장하고 있음을 볼 수 있습니다,0
또한 이러한 사이트를 들어가기 위해 인터넷을 이용하지 않더라도 구매를 할 때 딜러가 고객에게 출고가와 매매가가 써진 용지를 주어 정보 투명성과 대칭성을 보장할 수 있도록 하고 있습니다,1
더 세부적으로는 예를 들자면 독일에는 흡현 차량과 비흡연 차량으로 나눠져 있기 때문에 이런 식으로 흡현차량의 여부를 확인할 수 있고 또 다른 예시는 내가 차를 구매하기 전 얼마나 많은 주인이 왔다가 갔는지에 대해서 알  수 있습니다,1
"이는 곧 중고차에 대한 정보가 단순히 판매자에게만 있지 않고, 구매자에게도 공평하게 전달되어 대기업과 딜러, 고객 사이에 평등한 관계가 형성되어 이는 곧 관계적 계약이라고 볼 수 있습니다.",1
앞에 나온 사례들의 소결론 및 결론을 말씀 드리겠습니다,0
한국은 전문성도 없고 정보비대칭이라서 시장 유지를 위해 많은 부수 비용을 제공해야 하는 후진적 계약에 속합니다.,1
"시장크기가 커서 제도를 통해 레몬 시장을 부분적으로 해결하여 신뢰는 회복하였으나, 정보의 비대칭성이 해결되지 않아 전체적인 거래비용이 증가한 고신뢰 거래적 계약의 예시인 미국과 일본과, 신뢰와 동시에 정보의 대칭성을 해결하여 유럽에서 가장 큰 신뢰도와 큰 규모의 시장 형성에 성공한 이상적인 계약의 예시는 독일입니다.",1
이 네 나라를 통해 저희의 결론 및 해결 방안을 제시하겠습니다.,0
"저희는 현재 한국에서 만연하고 있는 한국 중고차 레몬 시장의 해결책은 미국과 일본의 중고차 매장의 프렌차이즈화, 그리고 거대 자본의 투입을 통한 빠른 시장 신뢰성 형성을 통해 거래적 계약을 먼저 형성 후, 독일처럼 정보 비대칭성을 해결하는 전문 잡지나 자료, 검증제도를 통해 보완하여 관계적 계약으로 넘어가야 한다고 생각합니다.",1
즉 한국 중고차 시장은 현재 존재하는 낮은 전문가 신뢰도와 정보 비대칭성을 보완하여 관계적 계약을 형성해 레몬시장을 극복한다면 더 많은 경제적 이익을 낼 수 있을 것입니다.,1
마지막 한계입니다.,0
첫 번째 중고차 시장에 대한 구체적인 지표가 없어 중고차 시장 비교와 기준을 영업 규모로만 제시한 점 두 번째 각 나라 내부에 존재하는 차에 대한 문화적인 맥락을 고려하지 못한 점 세 번째 투바이투 모델에서 중고차 판매자의 전문성은 낮지만 시장 정보의 대칭성이 높은 중고차 시장을 구체적 사례로 찾이 못한 점입니다.,0
"안녕하세요,",0
‘문화재 반환 과정의 국제법적 탐구’에 대해 발표할 국제학부 이원영입니다.,0
다음과 같은 순서로 발표 진행하도록 하겠습니다.,0
"1. 문화재 환수의 실태
a. 국외문화재 환수 현황
b. 문화재 반환 형태
2. 국제법을 통한 문화재 환수
a. 문화재의 불법적인 반출입 및 소유권 양도의 금지와 예방 수단에 관한 협약
b. 도난 또는 불법반출문화재에 관한 협약
d. 주요국의 협약 이행
3. 문제점과 느낀점",1
먼저 문화재 환수의 실태입니다.,1
"2019년을 기준으로 통계청에 의해 집계된 국외문화재 환수현황에 따르면, 해외에 있는 우리 문화재는 현재까지 조사된 것만 10만 508점에 이르며, 이는 전 세계 20 개국에 흩어져 있습니다.",1
"일본, 미국, 스페인의 순서로 가장 많이 보유하고 있으며, 이 순서는 정부기관이나 지자체 등의 공공기관, 그리고 개인, 사립박물관 등의 민간기관에 있어서도 동일하게 적용됩니다.",0
"타국이 소유하고 있는 우리나라 문화재 중 가장 많이 알려진 사례에는 앞서 발표된 일본 도쿄 박물관 한국실의 ‘오구라 컬렉션’, 또 미국 하버드 대학에 전시되어 있는 ‘헨더슨 컬렉션’ 등이 있습니다.",1
"두 컬렉션에는 각각 금관총 출토 귀걸이, 고려청자, 조선백자 등 그 본국이 한국임이 확인된 유물들이 많지만, 유물들이 불법 반출되었다는 확실한 증거가 없다는 이유로 반환을 거부 받고 있습니다.",0
"문화재 반환 형태
문화재의 반환은 정부 혹은 민간 단체 처럼 반환을 추진하는 주체, / 반환되는 유물의 성격,  / 그리고 반환 형태에 따라 / 협상, 구입, 기증, 수사공조 등으로 나뉘게 됩니다.",1
"많은 경우 문화재 반환 형태에 있어서 문화재를 가지고 있는 국가와 / 문화재 반환을 요구하는 국가 간의 의견이 갈리는데, 이는 문화재 반환 형태가 결국 문화재 획득 과정에 대한 근거를 정의하기 때문입니다.",1
"2. 국제법을 통한 문화재 환수
이렇게 문화재 환수는 다양한 방법과 절차, 그리고 국가와 단체 간의 끊임없는 협상과 입장 정리를 필요로 합니다.",1
"이 과정을 법적으로 처리 할 수 있는 방법에 대해 조사해본 결과, 나라마다 문화재에 대해 재정한 법적 정의와 반환 근거, 환수 절차가 상이하여 법적으로도 각국의 입장이 충돌하는 경우가 많았습니다.",0
"프랑스와 한국의 외규장각을 두고 일어난 분쟁이 그 예시 중 하나인데요,",1
"한국은 문화재가 ‘약탈’ 되었다고 정의하여 외규장각의 반환을 요구했지만, 프랑스에서는 ‘약탈’에 대한 법적 근거가 확실하지 않다는 이유로 반환을 거부했습니다.",1
"또한, 프랑스 국내의 문화재 보호법에 의해 보호되고 있어 타국에 이를 반환하거나 소유권을 넘겨주는 것 또한 법적으로 불가능하게 되었습니다.",0
결과적으로 외규장각은 5년 단위로 연장이 가능한 ‘대여’ 형식으로 한국에 돌아왔습니다.,1
국제법은 위와 같이 국가간의 이해관계가 충돌할 때 협의롤 도출하는 역할을 담당합니다.,0
문화재 환수에 대한 국제법에는 크게 두 가지 협약이 있습니다.,1
"유네스코에서 1970년에 재정한 ‘문화재의 불법적인 반출입 및 소유권 양도의 금지와 예방 수단에 관한 협약’, 그리고 1995년 사법통일국제연구소에서 재정한 ‘도난 또는 불법반출문화재에 관한 협약’입니다.",1
먼저 1970년 협약을 살펴보겠습니다.,1
"1970년 협약은 문화재 불법거래에 대항하는 가장 기본적이고 중심이 되는 국제적 합의 문서이며, 협약 체약국은 불법적으로 유출된 문화재에 대해서 협약에 명시되어있는 문화재 보존, 문화재 반환 조건들을 만족시킬 능력을 갖춰야 합니다.",1
하지만 우리나라가 이 협약에 가입했다고 해서 우리 문화재의 반환이 보장되는 것은 아닙니다.,1
"1970년 협약은 협약 체결 시점 이후 불법 반출된 문화재 만을 규정하고, 협약 체결 시점 이전에 반출된 문화재에 대해서는 국가 간의 협의를 통해 문화재 복구 혹은 반환 문제를 해결하도록 하기 때문입니다.",0
이렇게 협약 체결 시점 이전에 불법 반출된 문화재에 대해서는 강제성이 배제되어 있다는 점에서 1970년 협약은 한계를 보입니다.,1
다음은 사법통일국제연구소라고도 불리는 UNIDROIT에 의해 1995년 재정된 ‘도난 또는 불법반출문화재에 관한 협약’입니다.,1
이 협약은 앞서 설명드린 1970년 협약을 보완하는 역할을 합니다.,0
"1970년의 협약은 문화재의 도난과 불법거래를 방지하고 예방하는 데 초점이 맞추어져 있는 것에 비해, 1995년 협약은 도난 혹은 불법 반출된 모든 문화재의 절대적 반환의 원칙을 강조하고, 보상 절차와 방법을 정확히 명시하고 있습니다.",1
"95년 협약의 체약국은 / 모든 조건이 충족된다면 문화재 반환에 대한 승인과 집행을 실시하는 강제성을 부여받게 되며, 이는 협약 체약 체결 시점 이전과 이후 유출된 문화재 모두를 포함합니다.",0
"1995년 협약에서 또 한 가지 주목할 만한 점은, 국가가 문화재 반환을 요청할 수 있는 기간, 즉 반환청구에 대한 시효를 명시했다는 점입니다.",1
