context,nouns
임세영은 중국 광동성 남해현 출신으로 정육점을 경영하던 사람이었다. 그래서 사람들은 그를 '돼지장수 임(林)군'이라고 불렀다고 한다. 임세영이 자라던 시기는 청나라의 국력이 쇠퇴하여 시국이 매우 불안정한 때였고 임세영은 난세를 구할 큰 뜻을 품고 무예를 연마할 뜻을 품게 된다. 그리하여 비밀결사에 가입하여 무예를 배우기 시작하였으나 흡족하지 못해 고금성(古金星)의 제자로 입문하여 수 년간 무예를 연마하였다. 하지만 생활이 어려워 그마저도 오래 가지 못하고 도중에 중단하여 홀로 수련해야했다. 나중에 종홍산(鐘洪山)이라는 스승 밑에서 다시 무예 수련을 시작한 그는 홍권의 일대종사로 유명한 황비홍의 명성을 듣고 뜻이 맞는 동지들과 함께 유영복(劉永福)의 수군 교관으로 무술을 지도하고 있는 황비홍에게 찾아가 그의 제자가 되어 본격적으로 무예를 수련하기 시작한다.,"{' 시작', ' 밑', ' 영', '임', ' 중단', ' 불안정', '생활', ' 연마', ' 중국', '마을', ' 현', ' 임', ' 이유', ' 사람', ' 뜻', ' 스승', ' 가게', ' 무예', ' 입문', ' 수련', ' 세', ' 때', ' 광동성', ' 남해', ' 제자', ' 시국', ' 경영', ' 운영'}"
"임세영은 자신의 제자들과 연극을 구경하러 갔다가 우연히 깡패들과 시비가 붙었는데 깡패들이 임세영의 무공이 고강한 것을 알고 물러갔으나 임세영이 홀로 있을 때 몰래 기습을 해왔다. 그러자 임세영은 그들의 무리수가 많아 방어만 하기에는 곤란한 것을 깨닫고 할 수 없이 공격을 하여 깡패들을 쓰러뜨렸으나 결국 광주 전역에 임세영을 체포한다는 수배령이 내려졌다. 그러자 임세영은 몸을 피해 다른 지역으로 달아났다가 반청의 무리를 모아 청나라를 멸망시키고 중화민국을 세우는데 공헌하게 된다. 중화민국 수립 후 광주로 돌아온 임세영은 자신의 도장을 차려 제자를 양성하다가 다시 홍콩으로 이주하여 무관을 열고 홍가권을 가르치며 많은 제자들을 양성하였고 자신의 스승이었던 황비홍을 재조명하는 작업에 착수하여 수많은 서적을 통해 황비홍의 존재를 널리 알리는 한편, 홍가권을 다시 개량하여 새롭게 만들어 홍가권의 일대종사가 되었다.","{' 수배령', ' 영', ' 어떤 나라', '임', ' 공헌', ' 착수', ' 후', ' 개량', ' 작업', ' 홍콩', ' 무관', '중화민국', ' 임', ' 광주', ' 나라', ' 스승', ' 자신', ' 것', ' 권법', ' 수립', ' 세', ' 제자', ' 전역', ' 이름', ' 조명하', ' 청나라', ' 이주', ' 중화민국', ' 양성', ' 멸망'}"
황비홍 밑에서 수련하던 임세영은 광주로 떠나 자신의 도장을 열게 되었다. 그곳에는 소림 무예를 전수하던 도장이 있었는데 그곳의 관장은 성정이 포악하여 자신의 도장 근처에 새로운 도장이 들어설 때마다 직접 찾아가 대련을 신청하여 이에 응하면 그곳의 사범을 반죽음을 만들어놓아 도장을 폐쇄시켜 도장이 들어설 수 없도록 하고 있었다. 임세영의 도장이 들어서자 역시 임세영의 도장에 찾아와 대련을 신청하였고 임세영은 좋은 말로 거절하였으나 끈질기게 요구하자 할 수 없이 대련을 하게 되었고 그곳의 관장은 임세영의 한 수에 나가떨어지고 말았다. 그러나 패배를 인정하지 않고 후일을 기약하며 돌아간 그는 남들 앞에서 허세를 부리며 임세영을 비난하였고 임세영은 자신을 뒤에서 욕하는 그를 호되게 비판하였다. 그러자 격분한 소림 무예 도장의 관장은 18반 병기 중 하나인 쌍극을 들고 임세영을 찾아갔으나 역시 임세영의 한 수에 나가떨어져 큰 부상을 입었다. 부상을 치료하기 위해 그는 수군 무예 교두인 황비홍을 찾아갔는데 황비홍이 보기에 예사 상처가 아니었기에 어떻게 이런 상처가 났느냐고 물어보았고 관장은 사실대로 말하였다. 그러자 황비홍은 임세영이 자신의 제자라며 죽지 않은 것을 다행으로 알라며 훈계하였다. 이에 소림 무예 도장의 관장은 간담이 서늘하여 다시는 얼씬거리지 않았다고 한다.,"{' 병기', '소림', ' 신청', ' 관장', ' 영', '임', ' 싸움', ' 인물', ' 임', ' 광주', ' 부상', ' 사람', ' 반', ' 소림', ' 무예', ' 이후', ' 패배', ' 세', ' 중', ' 때', ' 대련', ' 도장', ' 운영', ' 치료'}"
"충주중학교를 졸업하였고, 충주고등학교 2학년 때 미국 적십자사에서 주최하는 영어경시대회에서 최고점수를 받았다. 부상으로 '외국 학생의 미국 방문 프로그램(VISTA)'에 선발되어 1962년 고등학교 3학년 때 미국을 방문했다. 한 달간 미국 연수 및 봉사활동에서 존 F. 케네디 대통령을 만나 외교관의 꿈을 키웠다. 1963년 충주고등학교를 수석으로 졸업하고 서울대학교 외교학과에 진학했다. 1965년 4월부터 약 2년 6개월간 육군 병장으로 군 복무를 마쳤다. 1970년 2월 서울대학교 외교학과 졸업과 동시에 제3회 외무고시에 차석으로 합격해 그 해 3월 외무부에 들어갔다. 신입 외교관 연수를 마칠 때 수석을 차지했다. UN 국제 영어, 프랑스어, 독일어, 일본어 소통이 가능하다.","{' 졸업', ' 고시', ' 성적', ' 연수', ' 단체', ' 고등학교', ' 학년', ' 외무', ' 주최', ' 대통령', ' 대회', ' 학과', ' 중학교', ' 출전', ' 때', ' 미국', ' 이름', ' 경시', ' 영어', ' 서울대학교', '반기문'}"
"반기문은 참여정부에서 외교안보보좌관을 지냈다. 2003년 2월 11일 미국의 신용평가기관인 무디스가 ""북한행동 및 국제사회의 대응과 관련한 불확실성""을 문제 삼아 대한민국의 국가신용등급 전망을 '긍정적'에서 '부정적'으로 낮추며 정부를 압박했다. 반기문의 인터뷰에 따르면 미국 부시 행정부 당시 노무현이 ""반미""적이라는 것이 그 이유였다. 2003년 3월 9일 참여정부는 반기문을 비롯한 3인의 대표단을 무디스, 피치, 스탠더드 앤드 푸어스 등의 신용평가기관에 보냈다. 반기문은 인터뷰에서 3인의 대표단은 뉴욕의 무디스와 스탠더드 앤드 푸어스 본사와 홍콩의 피치 사무국을 방문해 한국의 신용등급을 내리지 말아달라고 읍소하여 시간을 벌 수 있었다고 말했다. 이후 무디스는 신용등급 전망만 낮춘 채 실질적인 신용등급 하향 조치는 취하지 않았다.","{' 반미', ' 조치', ' 긍정', ' 한국의 국가', ' 외교', ' 안보', ' 당시', ' 보좌관', ' 부시', ' 기관', ' 날짜', ' 인물', '참여', ' 읍', ' 신용등급', ' 2월 11일', ' 이유', ' 인', ' 등', ' 무디스', ' 부정', ' 대한민국의 대통령', '2003년 2월', ' 대표단', ' 직위', ' 피치', ' 신용', ' 실질', ' 정부', ' 평가', ' 미국', '년', ' 이름', ' 반기문', '무디스', ' 참여', ' 전망', ' 대한민국의 국가', ' 소', ' 명', ' 하향', ' 대한민국', '반기문'}"
"보수적인 대북관을 가지고 있던 반기문은 대북 유화정책을 추구하던 노무현 당시 대통령 및 참여정부 각료들과 잦은 마찰을 빚었다. 2004년 7월 반기문은 국가안전보장회의(NSC)의 결정을 무시하고 베트남에 모여있던 400여명의 탈북자들을 공개적으로 일거에 한국으로 입국시켜 대북관계를 경색시키고 대통령과 대립하였다. 또한, 2005년 3월 미국이 기존의 정전협정 체제를 평화협정 체제로 바꾸자는 조선민주주의인민공화국의 주장을 심도있게 검토하고 이를 대한민국 측에 제안했으나, 반기문은 이를 유엔사를 해체하고 주한미군을 철수시키려는 조선민주주의인민공화국의 기만전술이라고 판단하여 노무현에게 보고조차 하지 않았고, 나중에 콘돌리자 라이스 당시 미 국무장관에게 이 사실을 확인한 노무현은 반기문을 크게 질책하였다.","{' 한국', ' 탈북자', ' 입국', ' 북한', ' 전술', ' 2004년 7월', ' 당시', ' 나라', '노무현 정부', ' 여명', ' 조선민주주의인민공화국', ' 해체', ' 정책', ' 국무장관', ' 각료', ' 대통령', ' 대북', ' 협정', ' 주장', ' 정부', '노무현', ' 미국', ' 판단', ' 이름', ' 반기문', '년', ' 참여', ' 추구', ' 평화', '2004년 7월', ' 체제', ' 미', '반기문'}"
"반기문은 이후에도 조선민주주의인민공화국의 주장에 동조하는 청와대의 한반도 평화협정 체제 구상에 계속 집요하게 반대하였다. 반기문은 2005년 8월 미국 워싱턴을 방문하여 '선 6자회담, 후 평화협정' 방침을 강조하는 발언을 하였고, 이 때문에 정동영 당시 국가안전보장회의(NSC) 상임위원장으로부터 그런 냉전적 시각으로 외교를 제대로 하겠냐는 질책을 듣기도 하였다. 청와대는 이같이 대북문제에 강경한 반기문을 견제하기 위해, 2005년 9월 6자회담에서 조선민주주의인민공화국이 모든 핵무기를 파기하고 NPT와 IAEA로 복귀한다는 9.19 공동성명이 타결될 때, 외교부에 박선원 당시 행정관을 감시병으로 파견하기도 하였다. 이후 2006년 7월 조선민주주의인민공화국이 대포동 2호를 발사하고, 같은 해 10월 1차 핵실험을 감행하여, 9.19 공동성명은 공식적으로 파기되었다.","{'2005년 8월', ' 위원장', ' 발사', ' 상임', ' 질책', ' 감시', ' 핵실험', ' 당시', ' 인물', ' 이유', ' 사람', ' 방문', '2006년 7월', ' 조선민주주의인민공화국', '노무현 정부', ' 냉전', ' 시각', ' 감행', ' 외교부', ' 워싱턴', ' 국가안전보장회의', ' 청와대', ' 감시병', '공동', '북한', ' 미국', ' 미사일', ' 차', ' 이름', '년', ' 반기문', ' 시', ' 발언', ' 경', ' 성명', ' 방침', ' 타결', ' 파견', ' 2005년 8월', '반기문'}"
"2006년 2월 14일에 유엔 차기 사무총장 선거에 공식적으로 출마 선언을 하여 선거운동을 시작했다. 반기문은 대한민국의 외교통상부 장관으로서 유엔 안전보장 이사회의 모든 나라를 순방할 수 있었다. 2006년 10월 14일에 한국인으로서는 최초로 유엔 사무총장에 당선되었다. 그러나 그가 출마를 선언했을 당시엔 그의 당선을 예상한 외신은 그다지 많지 않았다. 반기문은 아시아에 돌아갈 차례였던 당시 사무총장직을 놓고 인도 출신의 샤시 타루르와 경쟁하였다. 하지만 8대 유엔 사무총장을 뽑는 1차 예비투표에서 그는 15개의 유엔 안전보장이사회 회원국 중 13개국의 찬성을 받아 1위에 오르게 되고, 2차 투표에서 14표, 3차 투표에서 13표를 얻었고, 마지막 4차 투표에서 그는 7명의 후보를 제치고 안보리 15개 나라중 14개 나라의 지지를 받아 제8대 유엔 사무총장에 당선되었다. 특히 선거가 진행되는 동안 중동, 아프리카 국가의 그에 대한 지지는 대단하였으나, 10월 2일의 최종 비공식 설문조사까지 일본은 기권표를 던졌다가 논란을 피하기 위해 찬성으로 방향을 바꾸었다.","{' 차기', ' 사무총장', '대', ' 한국', ' 경쟁', ' 유엔 사무총장', ' 국적', ' 한국인', ' 당선', ' 선거', ' 당시', ' 날짜', ' 기권', ' 사람', ' 샤시', ' 나라', ' 선언', ' 출마', ' 설문', ' 지지', ' 표', ' 직위', ' 날', ' 중', ' 이름', '년', ' 반기문', ' 직', ' 조사', ' 유엔', ' 공식', ' 개', ' 최초', ' 안보리', ' 루르', ' 10월 2일', '반기문'}"
"2007년 1월 반기문은 에티오피아 아디스아바바에서 열린 아프리카 연합 정상회의로 최초 외부 순방을 하였다. 반기문은 수단의 다르푸르 분쟁 해결이 그의 임기 중 최우선 목표 중 하나라는 것을 천명하고, 수단의 대통령 오마르 알바시르를 만나 분쟁 지역에 유엔 평화유지군이 들어갈 수 있도록 하였다. 이는 수단 정부의 지속적인 반대로 지지부진했던 국제사회의 개입이 비로소 성사된 것으로, 다르푸르 분쟁 상황 해결의 중요한 돌파구가 되었다. 2007년 7월 31일 유엔 안전 보장 이사회는 26,000명의 유엔 평화유지군 병력이 아프리카 연합군과 합세해 분쟁 지역으로 진입하는 것을 승인하였고, 해당 지역에서 유엔 평화유지군의 활동은 2007년 10월부터 시작되었다.","{'다르푸르 분쟁', ' 7월 31일', ' 외부', ' 다르푸르 분쟁', ' 진입', ' 수단의 대통령', ' 승인', ' 당시', ' 분쟁', ' 지역', ' 오마르 알바시르', ' 단체', '유엔 안전 보장 이사회', ' 해결', ' 나라', ' 아프리카 연합', ' 목표', ' 천명', ' 우선', ' 파병', ' 군', ' 병력', ' 수', ' 2007년 1월', ' 유지', ' 임기', '2007년 1월', ' 중', ' 유엔 평화유지군', ' 도시', ' 이름', '년', ' 유엔 안전 보장 이사회', ' 순방', ' 숫자', ' 회의', ' 유엔', ' 평화', ' 최초', ' 명', ' 정상', ' 라고', ' 파견', '반기문'}"
"2016년 1월 26일 반기문은 안전보장이사회의 중동 관련 토론에서 이스라엘이 최근 요르단 강 서안에서 유대인 정착촌을 확대하는 건 팔레스타인의 증오를 부추기고 국제사회를 모욕하는 행동이라고 지적하였다. 반기문은 억압받는 민족이 시대를 걸쳐 보여줬듯이 점령에 저항하는 건 인간의 본성이며, 이는 증오와 극단주의의 강력한 인큐베이터가 된다고 강조하면서 이스라엘의 조치를 강한 어조로 비판하였다. 이후 2016년 6월 이스라엘과 팔레스타인을 직접 방문하여 베냐민 네타냐후 이스라엘 총리, 마흐무드 압바스 팔레스타인 자치정부 수반을 각각 만나 분쟁 해결을 위한 중재를 하였다. 반기문은 이스라엘과 팔레스타인 양측 모두 이 땅에 역사적 종교적 연결점이 있음을 강조하면서, 유엔이 분쟁 해결책으로 제시해 온 평화 협상에 기반한 2국가 해법(two-state solution)을 다시금 상기시켰다.","{' 토론', ' 서안', ' 확대', ' 이스라엘', ' 보장', ' 지적', ' 강', ' 정착촌', '유엔', ' 당시', ' 자치', ' 분쟁', ' 문제', ' 방문', ' 나라', ' 안전', ' 2016년 6월', '2016년 6월', ' 것', ' 수반', ' 유대인', ' 중동', ' 관련', ' 팔레스타인', ' 해결책', ' 정부', ' 날', ' 이사회', ' 언급', ' 총리', ' 이름', '년', ' 1월 26일', ' 반기문', ' 요르단 강', ' 이스라엘의 총리', ' 비판', ' 제시', '반기문'}"
